id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,weekend_availability_rate,weekday_availability_rate,num_reviews_bin
1419493443392125023,2023-02-26,within an hour,99.0,98.0,True,24.0,35.0,True,True,Besiktas,41.0655565,29.0304556,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Carbon monoxide alarm"", ""First aid kit"", ""Lockbox"", ""Washer"", ""Air conditioning"", ""Free parking on premises"", ""Wifi"", ""Kitchen"", ""Paid parking on premises"", ""Smoke alarm"", ""TV"", ""Fire extinguisher""]",2128.0,60,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,22,17,5,0,0.8269230769230769,0.8325358851674641,1.0
1417212750306608980,2024-03-16,within an hour,100.0,100.0,True,1.0,1.0,True,True,Kadikoy,40.995005108413615,29.03508575864539,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Extra pillows and blankets"", ""Dishwasher"", ""Cooking basics"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Bosch gas stove"", ""Fire extinguisher"", ""Mini fridge"", ""Board games"", ""Shower gel"", ""Private patio or balcony"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Baking sheet"", ""Microwave"", ""Blender"", ""Dedicated workspace"", ""Hair dryer"", ""Outlet covers"", ""Cleaning products"", ""Dining table"", ""Clothing storage"", ""Washer"", ""Coffee maker: drip coffee maker"", ""Air conditioning"", ""Stainless steel single oven"", ""Smoke alarm"", ""Conditioner"", ""TV"", ""Books and reading material"", ""Heating"", ""Shampoo"", ""Ceiling fan"", ""First aid kit"", ""Coffee"", ""Toaster"", ""Dishes and silverware"", ""Bed linens"", ""Wine glasses""]",4076.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1,0,0,0.4935897435897436,0.4832535885167464,1.0
1417214908981312188,2018-10-31,within an hour,97.0,100.0,True,29.0,33.0,True,True,Sisli,41.04983607480877,28.98943891332492,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Room-darkening shades"", ""Self check-in"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Dryer"", ""Hangers"", ""TV with standard cable"", ""Shampoo"", ""Essentials"", ""Iron"", ""Oven"", ""Refrigerator"", ""Elevator"", ""Air conditioning"", ""Stove"", ""Single level home"", ""Lockbox"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Washer"", ""Dishwasher"", ""Free parking on premises"", ""Coffee maker"", ""Bed linens"", ""Free street parking"", ""Heating"", ""Hair dryer"", ""Conditioner"", ""Kitchen"", ""Dedicated workspace"", ""Dishes and silverware"", ""Long term stays allowed""]",7762.0,1,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,17,17,0,0,0.4840764331210191,0.4903846153846153,0.0
1417267292695708553,2015-08-16,within an hour,100.0,100.0,True,6.0,6.0,True,True,Beyoglu,41.03747342704435,28.977220207996982,Entire rental unit,Entire home/apt,5,1.5,1.0,4.0,"[""Room-darkening shades"", ""Exterior security cameras on property"", ""Self check-in"", ""Extra pillows and blankets"", ""Window guards"", ""Patio or balcony"", ""Building staff"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""TV with standard cable"", ""Shampoo"", ""Essentials"", ""Oven"", ""Refrigerator"", ""Air conditioning"", ""First aid kit"", ""Stove"", ""Cooking basics"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Smoking allowed"", ""Free parking on premises"", ""Bed linens"", ""Free street parking"", ""Heating"", ""Hair dryer"", ""Kitchen"", ""Crib"", ""Dedicated workspace"", ""Dishes and silverware"", ""Outlet covers"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",2294.0,1,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,6,6,0,0,0.8789808917197452,0.8701923076923077,0.0
1417291869049602052,2023-01-09,within an hour,100.0,79.0,True,8.0,9.0,True,True,Beyoglu,41.02525,28.97313,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""TV"", ""Carbon monoxide alarm"", ""Paid parking on premises"", ""Wifi"", ""Washer"", ""Kitchen"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Free parking on premises"", ""Host greets you"", ""Air conditioning"", ""First aid kit""]",5639.0,2,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,8,8,0,0,0.9872611464968152,0.9807692307692308,0.0
1417315415039288010,2022-01-01,within an hour,100.0,90.0,True,2.0,3.0,True,True,Kadikoy,40.9925959,29.0321267,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""Dedicated workspace"", ""First aid kit"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""TV"", ""Fire extinguisher""]",2080.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,2,2,0,0,0.9615384615384616,0.9425837320574164,0.0
1417345725155773340,2025-05-09,within an hour,100.0,88.0,True,1.0,1.0,True,True,Silivri,41.11595,28.36719,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Exterior security cameras on property"", ""Washer"", ""Air conditioning"", ""Free parking on premises"", ""Wifi"", ""Kitchen"", ""TV""]",10000.0,3,7,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,1,1,0,0,0.0256410256410256,0.0191387559808612,0.0
1419514598622904609,2020-01-17,within an hour,100.0,100.0,True,6.0,6.0,True,True,Fatih,41.03230643793486,28.9479830252166,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Cooking basics"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Crib"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Private entrance"", ""Shower gel"", ""Lockbox"", ""Oven"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Hair dryer"", ""Bidet"", ""Cleaning products"", ""Housekeeping - available at extra cost"", ""Other gas stove"", ""Washer"", ""Smoke alarm"", ""Refrigerator"", ""TV"", ""Self check-in"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Dishes and silverware"", ""Bed linens"", ""Wine glasses"", ""Hot water kettle""]",2007.0,2,29,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,6,6,0,0,1.0,1.0,0.0
1419533760495242266,2024-07-17,within an hour,98.0,99.0,True,34.0,41.0,True,True,Beyoglu,41.0374189,28.9767384,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Outdoor furniture"", ""Dishwasher"", ""Cooking basics"", ""Wifi"", ""Smart lock"", ""Private entrance"", ""Coffee maker"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Dining table"", ""Washer"", ""Air conditioning"", ""Refrigerator"", ""TV"", ""Backyard"", ""Self check-in"", ""Toaster"", ""Dishes and silverware"", ""Hot water kettle""]",1356.0,1,365,4.2,4.0,3.8,3.8,4.6,4.2,4.0,True,34,34,0,0,0.8076923076923077,0.7894736842105263,3.0
1419539817882988115,2025-05-12,within an hour,81.0,67.0,True,1.0,1.0,True,True,Beylikduzu,40.98668150453168,28.60124632749788,Entire villa,Entire home/apt,5,1.0,3.0,4.0,"[""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Bed linens"", ""TV"", ""BBQ grill"", ""Heating"", ""Hangers"", ""Pets allowed"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Smoking allowed""]",3461.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1,0,0,0.9936305732484076,1.0,1.0
1419542863931876729,2020-01-17,within an hour,100.0,100.0,True,6.0,6.0,True,True,Fatih,41.03060594494536,28.94823218161122,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Cooking basics"", ""Iron"", ""Wifi"", ""Crib"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Shower gel"", ""Lockbox"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Hair dryer"", ""Bidet"", ""Cleaning products"", ""Clothing storage"", ""Washer"", ""Smoke alarm"", ""TV"", ""Self check-in"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Bed linens""]",1641.0,3,29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,6,6,0,0,1.0,1.0,1.0
1419585923036476686,2022-05-26,within an hour,100.0,100.0,True,3.0,3.0,True,True,Beyoglu,41.03287438782576,28.972151660508143,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Washer"", ""Outdoor dining area"", ""Kitchen"", ""TV"", ""Air conditioning"", ""Wifi"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Free parking on premises""]",3712.0,10,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,2,2,0,0,1.0,1.0,0.0
1419587531415819636,2023-02-26,within an hour,100.0,89.0,True,9.0,14.0,True,True,Beyoglu,41.02572552624108,28.978679563945807,Entire rental unit,Entire home/apt,10,3.0,3.0,7.0,"[""Outdoor furniture"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Drying rack for clothing"", ""Wifi"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Long term stays allowed"", ""Safe"", ""Fire extinguisher"", ""Mini fridge"", ""Shower gel"", ""Oven"", ""Free washer \u2013 In building"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Other electric stove"", ""Baking sheet"", ""Coffee maker: pour-over coffee"", ""Pets allowed"", ""Microwave"", ""Dedicated workspace"", ""Hair dryer"", ""BBQ grill"", ""Cleaning products"", ""Clothing storage"", ""Essentials"", ""Air conditioning"", ""Paid parking on premises"", ""Refrigerator"", ""TV"", ""Elevator"", ""Game console: PS4"", ""Self check-in"", ""Cleaning available during stay"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Coffee"", ""Dishes and silverware"", ""Bed linens"", ""Keypad"", ""Wine glasses"", ""Hot water kettle""]",7394.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,9,9,0,0,0.9871794871794872,0.985645933014354,1.0
1419640059049080828,2020-01-17,within an hour,100.0,100.0,True,6.0,6.0,True,True,Fatih,41.03070743527302,28.94981220920329,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Cooking basics"", ""Iron"", ""Wifi"", ""Crib"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Mini fridge"", ""Lockbox"", ""Oven"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Baking sheet"", ""Microwave"", ""Hair dryer"", ""Bidet"", ""Cleaning products"", ""Clothing storage"", ""Washer"", ""Smoke alarm"", ""Conditioner"", ""TV"", ""Self check-in"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Wine glasses"", ""Hot water kettle""]",1492.0,2,29,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,6,6,0,0,0.9615384615384616,0.9665071770334928,0.0
1419641972454583040,2025-05-12,within an hour,100.0,95.0,True,3.0,3.0,True,True,Beyoglu,41.0367609,28.9769135,Room in hotel,Private room,2,1.0,1.0,1.0,"[""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher"", ""Dining table"", ""Air conditioning"", ""First aid kit""]",990.0,1,365,3.33,3.33,3.33,3.33,3.33,3.33,3.33,True,3,0,3,0,1.0,1.0,2.0
1419648917915370559,2025-05-12,within an hour,100.0,95.0,True,3.0,3.0,True,True,Beyoglu,41.0365913,28.9760897,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Free street parking"", ""Hot water"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Hot water kettle"", ""Fire extinguisher"", ""Dining table"", ""Host greets you"", ""Mini fridge"", ""Air conditioning"", ""First aid kit"", ""Central heating""]",950.0,1,365,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,3,0,3,0,0.9808917197452228,0.9951923076923076,1.0
1421631445973635655,2021-05-26,within an hour,97.0,97.0,True,21.0,21.0,True,True,Kadikoy,40.98578,29.02443,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Housekeeping available from 9:00\u202fAM to 3:00\u202fPM"", ""TV"", ""Free street parking"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Dishes and silverware"", ""Elevator"", ""Dining table"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Air conditioning"", ""First aid kit"", ""Central heating""]",4102.0,1,365,4.4,4.4,3.6,4.2,4.0,5.0,3.8,True,21,3,18,0,0.1783439490445859,0.173076923076923,3.0
1421639783603437511,2014-10-15,within an hour,100.0,92.0,True,9.0,10.0,True,True,Fatih,41.01426,28.97813,Room in hotel,Private room,3,1.0,1.0,2.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Wifi"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Shower gel"", ""Hot water"", ""Hangers"", ""Hobby shampoo"", ""Hair dryer"", ""Clothing storage: closet and wardrobe"", ""Heating - split type ductless system"", ""Paid parking garage off premises"", ""Smoke alarm"", ""TV"", ""Central heating"", ""Paid dryer \u2013 In building"", ""Laundromat nearby"", ""Hobby body soap"", ""AC - split type ductless system"", ""First aid kit"", ""Paid washer \u2013 In building"", ""Bed linens"", ""Housekeeping available from 9:30\u202fAM to 12:30\u202fPM, every day"", ""Hot water kettle""]",2359.0,1,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,9,0,7,2,0.9743589743589745,0.9665071770334928,0.0
1421643746224471510,2014-10-15,within an hour,100.0,92.0,True,9.0,10.0,True,True,Fatih,41.01395,28.97993,Room in hotel,Private room,4,1.0,1.0,3.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Housekeeping available from 9:30\u202fAM to 12:30\u202fPM"", ""Iron"", ""Drying rack for clothing"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Shower gel"", ""Hot water"", ""Hangers"", ""Hobby shampoo"", ""Hair dryer"", ""Clothing storage: closet and wardrobe"", ""Heating - split type ductless system"", ""Paid parking garage off premises"", ""Smoke alarm"", ""TV"", ""Host greets you"", ""Central heating"", ""Paid dryer \u2013 In building"", ""Laundromat nearby"", ""Hobby body soap"", ""AC - split type ductless system"", ""First aid kit"", ""Paid washer \u2013 In building"", ""Bed linens"", ""Hot water kettle""]",2788.0,1,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,9,0,7,2,1.0,1.0,0.0
1421661317603438442,2025-05-09,within an hour,100.0,100.0,True,9.0,9.0,True,True,Kucukcekmece,41.0065192,28.8044159,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Room-darkening shades"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Self check-in"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Body soap"", ""Hot water kettle"", ""Building staff"", ""Hangers"", ""Shampoo"", ""Iron"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Drying rack for clothing"", ""Pocket wifi"", ""Air conditioning"", ""First aid kit"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Washer"", ""Smoking allowed"", ""Free parking on premises"", ""Shower gel"", ""Bed linens"", ""TV"", ""Free street parking"", ""Heating"", ""Clothing storage"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Dedicated workspace"", ""Long term stays allowed"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",1338.0,1,1125,5.0,4.0,3.67,5.0,5.0,4.33,5.0,True,9,0,9,0,1.0,1.0,2.0
1421664972255451241,2025-05-09,within an hour,100.0,100.0,True,9.0,9.0,True,True,Kucukcekmece,41.0065192,28.8044159,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Room-darkening shades"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Self check-in"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Body soap"", ""Hot water kettle"", ""Building staff"", ""Hangers"", ""Shampoo"", ""Iron"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Drying rack for clothing"", ""Pocket wifi"", ""Air conditioning"", ""First aid kit"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Washer"", ""Smoking allowed"", ""Free parking on premises"", ""Shower gel"", ""Bed linens"", ""TV"", ""Free street parking"", ""Heating"", ""Clothing storage"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Dedicated workspace"", ""Long term stays allowed"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",1338.0,1,1125,4.67,5.0,4.67,5.0,5.0,5.0,5.0,True,9,0,9,0,0.9044585987261148,0.9182692307692308,2.0
1421666994551582511,2025-05-09,within an hour,100.0,100.0,True,9.0,9.0,True,True,Kucukcekmece,41.0065192,28.8044159,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Smoking allowed"", ""Paid parking off premises"", ""Self check-in"", ""Long term stays allowed"", ""Smoke alarm"", ""Building staff"", ""Free street parking"", ""Hangers"", ""Shower gel"", ""Drying rack for clothing"", ""Shampoo"", ""Carbon monoxide alarm"", ""Pocket wifi"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Noise decibel monitors on property"", ""Wifi"", ""Bed linens"", ""Free parking on premises"", ""Laundromat nearby"", ""Washer"", ""Mini fridge"", ""Iron"", ""Hair dryer"", ""Hot water kettle"", ""Heating"", ""Body soap"", ""Hot water"", ""Conditioner"", ""Clothing storage"", ""Cleaning available during stay"", ""Cleaning products"", ""Fire extinguisher"", ""Hot tub"", ""TV"", ""Air conditioning"", ""Pets allowed"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""First aid kit""]",1878.0,1,1125,4.8,4.8,4.6,5.0,5.0,5.0,4.8,True,9,0,9,0,1.0,1.0,3.0
1421672769512267251,2025-05-09,within an hour,100.0,100.0,True,9.0,9.0,True,True,Kucukcekmece,41.0065192,28.8044159,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Smoking allowed"", ""Paid parking off premises"", ""Self check-in"", ""Long term stays allowed"", ""Smoke alarm"", ""Building staff"", ""Free street parking"", ""Hangers"", ""Shower gel"", ""Drying rack for clothing"", ""Shampoo"", ""Carbon monoxide alarm"", ""Pocket wifi"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Noise decibel monitors on property"", ""Wifi"", ""Bed linens"", ""Free parking on premises"", ""Laundromat nearby"", ""Washer"", ""Mini fridge"", ""Iron"", ""Hair dryer"", ""Hot water kettle"", ""Heating"", ""Body soap"", ""Hot water"", ""Conditioner"", ""Clothing storage"", ""Cleaning available during stay"", ""Cleaning products"", ""Fire extinguisher"", ""Hot tub"", ""TV"", ""Air conditioning"", ""Pets allowed"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""First aid kit""]",1878.0,1,1125,4.67,5.0,4.33,4.67,5.0,4.67,4.83,True,9,0,9,0,1.0,0.9952153110047848,3.0
1421674942405044591,2025-05-09,within an hour,100.0,100.0,True,9.0,9.0,True,True,Kucukcekmece,41.0065192,28.8044159,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Mini fridge"", ""Noise decibel monitors on property"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot tub"", ""Hot water"", ""Room-darkening shades"", ""Hangers"", ""Free parking on premises"", ""Pets allowed"", ""Dedicated workspace"", ""Building staff"", ""Hair dryer"", ""Pocket wifi"", ""Cleaning products"", ""Clothing storage"", ""Paid parking off premises"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Conditioner"", ""TV"", ""Self check-in"", ""Laundromat nearby"", ""Heating"", ""Cleaning available during stay"", ""Shampoo"", ""Free street parking"", ""Smoking allowed"", ""First aid kit"", ""Bed linens"", ""Hot water kettle""]",1878.0,1,1125,4.4,5.0,4.2,4.8,5.0,4.2,4.6,True,9,0,9,0,0.9807692307692308,0.9808612440191388,3.0
1421682712837448026,2019-08-03,within an hour,100.0,50.0,True,3.0,3.0,True,True,Esenyurt,41.018391679945175,28.67562824175839,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Washer"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Free parking on premises""]",1472.0,1,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,3,3,0,0,1.0,1.0,0.0
1419650186119349350,2025-05-12,within an hour,100.0,95.0,True,3.0,3.0,True,True,Beyoglu,41.0366115,28.9763815,Room in hotel,Private room,2,1.0,1.0,1.0,"[""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Fire extinguisher"", ""Air conditioning"", ""First aid kit"", ""Coffee""]",869.0,1,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,3,0,3,0,1.0,1.0,0.0
1419669869710806091,2015-06-23,within an hour,95.0,100.0,True,20.0,20.0,True,True,Sisli,41.05864785979302,28.98719009734496,Entire rental unit,Entire home/apt,7,1.0,3.0,4.0,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Wifi"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Private entrance"", ""Patio or balcony"", ""Shower gel"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Hair dryer"", ""Dining table"", ""Clothing storage"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Refrigerator"", ""TV"", ""Host greets you"", ""Elevator"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Wine glasses"", ""Hot water kettle""]",6555.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,20,20,0,0,0.9615384615384616,0.971291866028708,1.0
1419721291976892535,2025-04-08,within an hour,98.0,100.0,True,4.0,4.0,True,True,Esenyurt,41.07328,28.65602,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Other stove"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Clothing storage: closet"", ""Noise decibel monitors on property"", ""Carbon monoxide alarm"", ""Oven"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Baking sheet"", ""Free parking on premises"", ""Pets allowed"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Movie theater"", ""Essentials"", ""Smoke alarm"", ""Refrigerator"", ""Trash compactor"", ""TV"", ""Elevator"", ""Cleaning available during stay"", ""Heating"", ""Free street parking"", ""Smoking allowed"", ""First aid kit"", ""Dishes and silverware"", ""Bed linens"", ""Hot water kettle""]",1941.0,1,365,4.0,4.0,3.0,4.0,5.0,5.0,4.0,True,4,4,0,0,1.0,1.0,1.0
1419723667975717646,2025-04-08,within an hour,98.0,100.0,True,4.0,4.0,True,True,Basaksehir,41.074056913284295,28.655783286850003,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Noise decibel monitors on property"", ""Heating"", ""Cleaning products"", ""Clothing storage"", ""Carbon monoxide alarm"", ""First aid kit"", ""Washer"", ""Essentials"", ""Hot water"", ""Bed linens"", ""Room-darkening shades"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""TV"", ""Fire extinguisher""]",1520.0,10,365,3.0,3.67,2.67,3.33,4.0,4.0,2.33,True,4,4,0,0,0.9935897435897436,1.0,2.0
1420048226402958606,2024-07-17,within an hour,98.0,99.0,True,34.0,41.0,True,True,Beyoglu,41.0374189,28.9767384,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Self check-in"", ""Hot tub"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Smart lock"", ""TV""]",1226.0,1,365,3.2,3.4,2.8,3.0,3.4,2.4,2.8,True,34,34,0,0,0.9615384615384616,0.9617224880382776,3.0
1420052288822845923,2020-07-18,within an hour,100.0,87.0,True,29.0,32.0,True,True,Esenyurt,41.02648,28.62604,Room in hotel,Private room,5,0.0,1.0,4.0,"[""Room-darkening shades"", ""Exterior security cameras on property"", ""Cleaning products"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Hangers"", ""Shampoo"", ""Essentials"", ""Iron"", ""Air conditioning"", ""Cooking basics"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Smoking allowed"", ""Free parking on premises"", ""Shower gel"", ""Bed linens"", ""TV"", ""Heating"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Dedicated workspace""]",3500.0,1,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,28,2,26,0,1.0,1.0,0.0
1420120372474194535,2025-04-25,within an hour,100.0,83.0,True,2.0,2.0,True,True,Sile,41.16429248428357,29.585152953127075,Entire villa,Entire home/apt,6,2.5,3.0,4.0,"[""Beach access \u2013 Beachfront"", ""Hot tub"", ""TV"", ""BBQ grill"", ""Wifi"", ""Washer"", ""Kitchen"", ""Pool"", ""Dedicated workspace"", ""Fire extinguisher"", ""Smoking allowed"", ""Free parking on premises"", ""Outdoor shower"", ""Outdoor dining area"", ""Air conditioning"", ""Host greets you""]",14000.0,2,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,2,2,0,0,0.8461538461538461,0.8325358851674641,0.0
1420156289811839046,2024-05-19,within an hour,99.0,100.0,True,12.0,13.0,True,True,Arnavutkoy,41.20572383680267,28.728839215344248,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""TV"", ""Wifi"", ""Free parking on premises"", ""Lock on bedroom door"", ""Air conditioning""]",1401.0,1,365,3.67,3.67,3.67,3.67,3.0,3.33,3.67,True,12,5,7,0,1.0,1.0,2.0
