listing_id,num_reviews,num_reviews_bin
1257770435318210823,7,3
1257802296508932292,5,3
1257810784556164598,2,1
1257819880735582824,5,3
1257824239929384664,33,5
1257828262746293997,21,4
1257843705359963296,24,5
1257849684778933158,49,5
1257859082377396815,2,1
1257863381200228878,3,2
1257869378557516418,2,1
1257874170844876819,40,5
1257878204487055831,33,5
1257880670352461556,40,5
1257936671793162874,1,1
1258016979938543655,3,2
1258099742217172077,3,2
1258395534270697098,19,4
1258470221766415667,8,3
1258539712786930147,4,2
1258550240831876324,2,1
1258614753694890357,4,2
1258717608117827929,2,1
1258761041355950858,3,2
1258764926086510451,15,4
1258778730693339788,31,5
1258784106849058745,26,5
1258830231902967158,10,4
1258948880896591617,5,3
1258951723378778487,1,1
1259094556408472349,3,2
1259181274048196782,5,3
1259190849726652476,16,4
1259200941847100536,17,4
1259209088119119713,18,4
1259273337959072606,4,2
1259312605317940136,13,4
1259312620027177420,11,4
1259349339416556472,19,4
1259383831362024450,9,3
1259434396974742704,12,4
1259439750540382063,4,2
1259448899907315966,22,5
1259473920754348410,26,5
1259481526840688017,1,1
1259541246579817742,6,3
1259598555515797438,3,2
1259801982521966889,3,2
1259862546789639511,4,2
1259863189776384982,5,3
1259872206329389761,2,1
1259904777405087211,4,2
1259910831378043187,25,5
1259919527373373425,45,5
1260066048978349835,3,2
1260080343898895722,12,4
1260084380923624245,18,4
1260129923806878253,18,4
1260227518796956842,7,3
1260258189425327892,5,3
1260278750274022804,4,2
1260312620100220646,4,2
1260639949697374127,6,3
1260699457108011723,12,4
1260751489497048153,2,1
1260870198035583372,6,3
1260983183076047686,3,2
1261139948241928611,3,2
1261401973925911880,2,1
1261590252759179670,22,5
1261604133166268892,3,2
1261684821120572603,27,5
1261775157440061867,1,1
1261810616594719688,1,1
1262061887193663788,51,5
1262075007717437162,1,1
1262075443325542279,8,3
1262077228297425412,17,4
1262079001579000134,41,5
1262083983377021677,2,1
1262084862356791104,42,5
1262085055919993144,1,1
1262086962351214919,41,5
1262101215338710536,20,4
1262157643060277711,3,2
1262175698122998019,8,3
1262189200423098908,4,2
1262246821477823412,3,2
1262277279607461316,9,3
1262310109547521552,6,3
1262332363151970133,13,4
1262376606730324328,9,3
1262381527127481815,2,1
1262385000718450564,5,3
1262420105955316261,2,1
1262454092631676375,7,3
1262549410921032826,5,3
1262770454540912082,3,2
1262773956795410923,1,1
1262775955157590716,1,1
1262805058436797637,1,1
1262824885558755421,1,1
1262879151892140625,6,3
1262896931988276762,23,5
1263040021774098970,3,2
1263045537602863581,2,1
1263095177531075892,1,1
1263112893840274141,9,3
1263216499780286411,3,2
1263254764259662108,4,2
1263416574538876001,3,2
1263556244628810977,4,2
1263614160482587076,28,5
1263616061206209119,54,6
1263618055924138188,28,5
1263619858068019496,42,5
1263638711087041030,12,4
1263671783355975827,12,4
1263706899142567039,5,3
1263719585300282613,11,4
1263727054032564450,1,1
1263798100755505319,24,5
1263807957204294926,3,2
1263823654909441209,15,4
1263844688311680324,1,1
1263849120570090851,19,4
1263902734243416680,1,1
1264044471555423643,19,4
1264052357690102981,15,4
1264195499851453861,3,2
1264227395584950502,2,1
1264287944684384629,4,2
1264299428264291650,38,5
1264307526702579670,13,4
1264317524789698133,1,1
1264343834341146099,29,5
1264418885966388247,23,5
1264435391451812504,5,3
1264465034130232588,1,1
1264465706600210559,3,2
1264484524921992876,30,5
1264486021711459805,3,2
1264487621410316138,4,2
1264528930081428767,1,1
1264613212685911897,23,5
1264628578322751787,14,4
1264637184146300049,3,2
1264991342521352822,2,1
1264993866361110219,4,2
1265026467864978492,20,4
1265033105131226909,2,1
1265083648943249915,4,2
1265094251929285894,1,1
1265152362034586756,22,5
1265284636529995403,3,2
1265313795469443508,18,4
1265658659282041038,7,3
1265740568692938919,2,1
1265951030648561813,2,1
1266035720887986128,9,3
1266059490507193034,29,5
1266118668172415778,1,1
1266371187449786929,1,1
1266377393461308682,1,1
1266537147051465709,7,3
1266556841182684799,21,4
1266642016925177106,2,1
1266721633463751964,3,2
1266725100390868171,1,1
1266806820373439234,10,4
1266816900535667499,21,4
1266825434767332980,1,1
1266827729496058964,4,2
1266834166408896483,3,2
1266844100199304484,16,4
1267110417354557796,2,1
1267145514660157684,10,4
1267166307476330336,3,2
1267194776327788533,13,4
1267202626284565959,2,1
1267213348165445321,3,2
1267275470864859476,2,1
1267303276174419733,1,1
1267319986427419624,2,1
1267348381171161284,21,4
1267351264961262233,30,5
1267355320216616742,1,1
1267356305394478512,4,2
1267437523496521315,3,2
1267475544317835761,4,2
1267539183986275285,1,1
1267546253316042125,11,4
1267565165006921785,1,1
1267574974180346904,1,1
1267582385686756104,8,3
1267620923343422132,2,1
1267624792093764796,1,1
1267670247580160668,1,1
1267842550625409825,2,1
1267874225590045839,31,5
1267876166431414960,17,4
1267879600939978551,11,4
1267902736133444325,17,4
1267945216906054470,2,1
1267955569402871445,7,3
1267967533694513398,46,5
1267974090228347368,1,1
1267993288599592951,2,1
1267994464157438231,1,1
1268022146164738034,19,4
1268127109647831506,1,1
1268220789310809818,16,4
1268236515149695455,1,1
1268579433455882718,13,4
1268638698956704215,13,4
1268668784680460501,30,5
1268699829334209922,9,3
1268770463550914417,1,1
1268785976984172624,5,3
1268829509006363929,4,2
1268834257018682809,6,3
1268838003332153711,6,3
1268841853250961393,3,2
1268890620720008137,7,3
1268897746140135891,18,4
1268899068813032692,7,3
1268930610648187290,3,2
1268976803098280095,14,4
1269082585266762341,46,5
1269372339020173870,8,3
1269377964399369177,1,1
1269382342679027455,3,2
1269390842044788455,3,2
1269415209702027305,11,4
1269423576959155654,10,4
1269443146403482465,10,4
1269464482404708296,26,5
1269476125147110382,19,4
1269538354547299958,15,4
1269557893621674988,8,3
1269592809141608157,23,5
1269661977815217347,29,5
1270034265765155499,3,2
1270044780786831403,31,5
1270058962877444956,21,4
1270070916373724960,1,1
1270102828015213429,4,2
1270104993281982393,1,1
1270142647842454285,7,3
1270183002582491799,3,2
1270186198618442835,4,2
1270187072290802163,8,3
1270200408230770518,3,2
1270209073360122046,4,2
1270223245678530150,16,4
1270258412399698909,14,4
1270270718641732884,5,3
1270282971029160966,2,1
1270301000733328577,49,5
1270303214928531062,10,4
1270332246190573597,1,1
1270340203504934510,1,1
1270388483167020470,1,1
1270401303362201229,1,1
1270472661103903852,31,5
1270475013800998170,18,4
1270582902294455566,40,5
1270603355099648574,1,1
1270608186208335739,8,3
1270627883651928208,1,1
1270797384445958561,11,4
1270823871653526094,1,1
1270882291792070474,11,4
1270886602741288074,20,4
1271043833027179174,26,5
1271051475875406695,23,5
1271257931137130759,4,2
1271585400359525818,9,3
1271666320639744169,11,4
1271714106535628993,14,4
1271797992349566971,26,5
1272245099126701342,2,1
1272285899905940352,2,1
1272343268740760597,12,4
1272374584604261455,6,3
1272404806235853032,2,1
1272412676511867368,12,4
1272463855404026670,21,4
1272469675776959786,13,4
1272611860642168223,5,3
1272921993335962762,10,4
1273019243486966002,4,2
1273045015819718803,7,3
1273069545500676015,1,1
1273075025159477885,17,4
1273081519310376283,1,1
1273300327670406455,18,4
1273628822180515602,2,1
1273680745503114639,4,2
1273779449399676414,6,3
1273809936482561191,6,3
1273819696901832141,4,2
1273874791775501612,3,2
1274052428203393937,2,1
1274332583126901284,16,4
1274402555792415156,4,2
1274466759143364455,16,4
1274509244923306979,2,1
1274529736248995391,26,5
1274541313551739633,2,1
1274607356733270768,32,5
1274745455558070798,1,1
1274790151808538723,7,3
1274825908527735120,6,3
1275077623090235577,20,4
1275134879098746668,30,5
1275260381298993732,10,4
1275315933727424406,16,4
1275366172567482015,11,4
1275368569021984030,18,4
1275391485511694363,4,2
1275419526937666414,1,1
1275427192654729444,28,5
1275499638922295357,32,5
1275524276466309639,2,1
1275552371398325834,9,3
1275560934166683516,1,1
1275785061457483169,1,1
1275839167833721192,11,4
1275851858552167108,14,4
1275880114056289751,2,1
1275927470828569720,4,2
1275936552753830655,3,2
1275941920108552852,1,1
1275958983928421503,1,1
1276024887465415219,2,1
1276048246083553871,3,2
1276163794401572015,1,1
1276211117687438432,1,1
1276226709492381225,1,1
1276235445774797864,3,2
1276473983011192805,30,5
1276595361039184586,1,1
1276633265530198070,8,3
1276755545738866646,3,2
1276756219009439865,9,3
1276847835933744934,23,5
1276854941428396186,2,1
1276856031313802584,21,4
1276944379663078047,7,3
1277266371277254125,6,3
1277326174019992545,1,1
1277375507336820180,8,3
1277392215287750945,1,1
1277395752071731376,2,1
1277425228296505355,17,4
1277437776827951361,6,3
1277461822077020459,20,4
1277463966594315930,1,1
1277491869941999548,1,1
1277556915583000247,62,6
1277597332164506392,2,1
1277616396335402250,47,5
1277645982462653454,7,3
1277688244108242810,1,1
1277763146013399435,5,3
1277854143914160016,1,1
1278018296173205199,11,4
1278034297146070020,8,3
1278092240138719943,3,2
1278098608007358210,1,1
1278101764795110334,5,3
1278104426458173145,3,2
1278106163452904884,8,3
1278139598299167031,4,2
1278163900046261618,11,4
1278202710184453538,5,3
1278216640246959340,1,1
1278251703189962473,1,1
1278269990421114360,8,3
1278287907376756399,4,2
1278343582094652278,15,4
1278349921358545288,53,6
1278457939820263061,2,1
1278474668931718380,21,4
1278710514729752584,9,3
1278721270533275461,6,3
1278739246028413199,8,3
1278752175260997693,4,2
1278767487948815925,2,1
1278852102056916278,22,5
1278882632208693048,4,2
1278889080283543518,12,4
1278953851282366535,14,4
1278955292484038253,5,3
1278984398738882611,9,3
1279363500141691566,2,1
1279477946771626233,1,1
1279526056369406662,1,1
1279528844211434934,4,2
1279530445126873022,1,1
1279542047295660494,4,2
1279545424621596537,2,1
1279545998547817144,16,4
1279550700143368968,1,1
1279579360322344894,1,1
1279603589023251214,35,5
1279608567371584642,3,2
1279673381042042434,3,2
1279701032079274943,12,4
1279715910476476402,2,1
1279726354454983175,4,2
1279779418290615324,25,5
1279784984112508713,19,4
1279795962306868518,6,3
1279801752464592830,14,4
1279807786896555294,20,4
1279826767370709169,24,5
1279827307471043570,3,2
1279834896688696567,3,2
1279841609508052640,4,2
1279844251233667498,24,5
1279845399218619650,6,3
1279845419255313174,3,2
1279853594812227614,14,4
1279863339550847277,23,5
1280192831460488465,6,3
1280197477795387523,1,1
1280202749696680349,16,4
1280223934633959431,21,4
1280234748276841912,2,1
1280235599668876265,7,3
1280240456247564989,1,1
1280242259860882858,19,4
1280247866821466250,11,4
1280266304686791881,19,4
1280269144624864459,20,4
1280328371280365832,23,5
1280328468879946283,1,1
1280333043526871639,20,4
1280336631657166519,18,4
1280339263996023646,25,5
1280376663544602263,1,1
1280379509923061199,3,2
1280419053670369859,37,5
1280429818210651392,24,5
1280435808006793616,18,4
1280444025393755355,17,4
1280448691761692311,2,1
1280517983503904465,3,2
1280522446218609818,8,3
1280583083956184181,5,3
1280621206300826748,1,1
1280826012189894978,3,2
1280885468398865526,6,3
1280895556790743652,7,3
1280898243835796700,10,4
1280953617272581338,1,1
1280972587335410879,3,2
1280979698648958987,2,1
1280990312893592511,1,1
1280991783961245025,2,1
1281012785661194550,2,1
1281015231947513091,1,1
1281024005204230127,3,2
1281031047503465993,3,2
1281047165251013507,3,2
1281058759579100321,2,1
1281077361303157755,3,2
1281083563546992730,32,5
1281086255909301649,5,3
1281105034863109071,20,4
1281127965104421243,32,5
1281138785961730756,31,5
1281192000663567091,11,4
1281199463941782279,5,3
1281209999898947022,2,1
1281210211297390268,12,4
1281258915357043058,2,1
1281270457106547525,6,3
1281290986920528801,2,1
1281321652320591783,12,4
1281326072062272798,8,3
1281662324357165380,2,1
1281687927423577201,18,4
1281726529812497321,13,4
1281726974375673779,1,1
1281741235452565290,18,4
1281936175354488066,1,1
1282312071000294381,6,3
1282320454562985782,7,3
1282367598212167473,5,3
1282449979582288022,38,5
1282465310224499900,24,5
1282558081382023022,1,1
1282571462566874398,1,1
1282577728438489083,3,2
1282588571039586691,11,4
1282686619969647856,2,1
1282702579888164204,4,2
1282706091558660703,5,3
1282716685851062732,4,2
1282731251743513475,1,1
1283134341164945353,1,1
1283136311699473079,6,3
1283155183337311167,12,4
1283175752639284076,9,3
1283178785523994210,1,1
1283201955971193068,1,1
1283212581774455004,5,3
1283212962688273834,13,4
1283215707642269280,2,1
1283220997619505778,3,2
1283270234839975907,1,1
1283277915860660465,6,3
1283310040779157262,3,2
1283313831819745428,10,4
1283332102178853393,21,4
1283335730762394182,34,5
1283405965583968055,1,1
1283463244507801221,23,5
1283824000470066980,53,6
1283867838571684586,6,3
1283871877210137556,2,1
1283892058506904338,26,5
1283896698268826493,1,1
1283906675825710454,8,3
1283914122942167613,7,3
1283935012645472866,2,1
1283938765773484811,6,3
1283964377945738745,4,2
1284017926513604596,16,4
1284076001383113135,3,2
1284083745947557336,12,4
1284084087221794750,9,3
1284119849420197560,6,3
1284538973234968164,3,2
1284594247000962214,2,1
1284629234947848507,22,5
1284716589719088188,8,3
1284725287957960649,1,1
1284734119965940813,1,1
1284741084098301291,1,1
1284745374529781142,2,1
1284763313063213005,1,1
1284958147563481320,13,4
1284966640023960175,23,5
1284971225002040998,6,3
1284973472535972990,4,2
1284973495194006334,16,4
1284979703399583249,24,5
1285238638077255575,48,5
1285246357216210321,13,4
1285280513918672561,1,1
1285315110517405539,1,1
1285343973668952029,4,2
1285407068536766723,7,3
1285425901368291862,6,3
1285487678032468842,23,5
1285526045478683826,3,2
1285571275105868517,3,2
1285580607500893867,11,4
1285593031774505040,2,1
1285602477699604646,3,2
1285664253716946005,13,4
1285977887502316424,4,2
1286019576522803128,3,2
1286048591409479254,25,5
1286082523257688869,14,4
1286090259854831075,2,1
1286093481496921484,8,3
1286094012728068290,28,5
1286113608381168359,2,1
1286134392309923007,35,5
1286150501507025736,37,5
1286165017902697705,4,2
1286259142316539669,29,5
1286751550825570197,9,3
1286777588659902881,2,1
1286796046558699238,3,2
1286875570311081076,19,4
1286877163020325211,26,5
1286892884312337561,5,3
1286916267466293760,18,4
1286931891959298857,1,1
1287009819273158101,1,1
1287057690972018979,3,2
1287415356422132160,1,1
1287421571758019680,3,2
1287475882412818550,7,3
1287514053349357343,24,5
1287529269167801453,6,3
1287534020353793562,23,5
1287534352203010699,8,3
1287539382143252930,1,1
1287542245693084508,1,1
1287542283579423075,4,2
1287563008716971788,13,4
1287576273065620477,28,5
1287610175794236370,9,3
1287623015471723646,5,3
1287681011963941223,8,3
1287703428624537118,25,5
1288069485371983807,2,1
1288111041454234779,4,2
1288149476422663167,4,2
1288192150439739501,4,2
1288259691464986140,18,4
1288313041042708131,9,3
1288400110160292588,2,1
1288401622474497344,1,1
1288441992116535911,1,1
1288942793007030314,4,2
1288964846820653232,30,5
1288990785629822188,2,1
1289009875606672859,11,4
1289024725157223258,6,3
1289085935065395024,13,4
1289100801272606550,1,1
1289124126535923242,3,2
1289205139512790993,17,4
1289218353613456616,6,3
1289224767566301819,10,4
1289255799390629402,7,3
1289256587008014302,9,3
1289274109455718064,2,1
1289289242654214587,12,4
1289595603191878878,3,2
1289600930546251739,12,4
1289602962960452098,44,5
1289630452477596667,11,4
1289694400901419555,1,1
1289696322445575413,41,5
1289742607938659743,11,4
1289744110160899536,10,4
1289748192202363158,2,1
1289775680600306200,19,4
1289791537514453066,28,5
1289797652228656544,1,1
1289830775470569528,22,5
1289846301265889522,23,5
1289861596180365735,4,2
1289861743004678841,5,3
1289895597274215630,11,4
1289904227017463097,13,4
1289989542617558419,6,3
1290007141556997564,19,4
1290051166308054250,8,3
1290073788023582109,9,3
1290114740141914877,26,5
1290296739910260528,26,5
1290320833933125097,24,5
1290329707257391469,20,4
1290435399452595431,1,1
1290445900384009108,7,3
1290510022329797294,10,4
1290523518225829659,4,2
1290541837654025151,3,2
1290656996695948716,19,4
1290686965933417310,4,2
1290722493551733085,1,1
1291062723379277141,2,1
1291151178110195268,32,5
1291158549290995404,2,1
1291324878242878921,1,1
1291374835759210818,4,2
1291374847083992068,2,1
1291383211102645745,19,4
1291386621951316103,3,2
1291772734110582801,2,1
1291833359979517585,1,1
1291862018725960465,36,5
1291882208760480314,29,5
1291917332201635703,32,5
1291928958969645338,26,5
1291936522040020134,2,1
1291972432445694395,2,1
1292162535466516301,3,2
1292224382508571799,3,2
1292229332326472702,2,1
1292420972914200816,4,2
1292500118386034044,8,3
1292588220345133891,2,1
1292596351269997949,1,1
1292614451682879811,2,1
1292621227252914915,14,4
1292640258414115242,3,2
1292659551679663058,12,4
1292679206964899398,21,4
1292706602648347787,47,5
1292715393578131947,2,1
1292721450039911566,24,5
1292857688266503065,2,1
1292876195770638152,2,1
1292956568699060915,1,1
1292963141082927293,3,2
1293235074916041714,1,1
1293238958626021064,10,4
1293259932512439463,3,2
1293282887987318842,9,3
1293328504634336279,2,1
1293351033243149152,4,2
1293354270824205477,2,1
1293377821366182624,41,5
1293380487039079285,3,2
1293382274572978255,3,2
1293400206236338941,23,5
1293401499397490222,1,1
1293402062070430445,1,1
1293420931482217986,23,5
1293433293658128044,1,1
1293476340091151497,35,5
1293510771845216484,30,5
1293516234878096938,28,5
1293518874177835230,3,2
1293564947500739016,13,4
1293985260440089610,27,5
1293988881802417184,24,5
1294006582652751951,1,1
1294039990370658125,5,3
1294073584922734677,1,1
1294085259593403230,7,3
1294148741969714987,1,1
1294152894859566524,6,3
1294188068408618143,5,3
1294191433968479392,5,3
1294204491279547568,12,4
1294221677488618672,2,1
1294232165963011717,5,3
1294280950224196098,11,4
1294349495174385859,1,1
1294353146978358273,7,3
1294361231628057729,4,2
1294420596971683970,10,4
1294614830787103809,2,1
1294663813138124427,10,4
1294680816459415350,4,2
1294683965352875676,9,3
1294762764509187520,15,4
1294777988537572950,4,2
1294806089485521950,3,2
1294925322990537730,1,1
1294949779717251264,3,2
1294964189476948036,2,1
1294965664069831769,13,4
1295078380983695688,8,3
1295436279685763132,8,3
1295441349182684116,5,3
1295448473259163644,1,1
1295457808493489960,4,2
1295458596724957424,1,1
1295478476372822656,9,3
1295497750503279153,2,1
1295511588309353069,6,3
1295536242779109899,16,4
1295629239502297915,6,3
1295761124236351053,2,1
1296061986228729700,8,3
1296092830813445112,1,1
1296169297892184762,2,1
1296178571613793633,3,2
1296244859571974166,3,2
1296251014420882034,33,5
1296280102400412115,21,4
1296301135064142221,8,3
1296367287289349703,1,1
1296378247828017824,5,3
1296381617697798385,9,3
1296383507345289771,21,4
1296386015579631768,1,1
1296390180663232555,19,4
1296392154926543275,11,4
1296407448935201541,5,3
1296419511754698481,2,1
1296435221060834202,3,2
1296510699643959835,1,1
1296988125560955738,4,2
1297007502797556068,3,2
1297016966453078740,7,3
1297034399813276380,6,3
1297061833870225295,5,3
1297070359253073567,3,2
1297087251153639966,3,2
1297105824743229207,19,4
1297161923209515816,1,1
1297170309590106155,2,1
1297181935941893493,8,3
1297239362427080237,2,1
1297242867065185217,3,2
1297540965564335570,1,1
1297573461127120963,1,1
1297594976703418563,1,1
1297627775062295274,2,1
1297634334640065314,1,1
1297638963701348062,49,5
1297639470640976850,1,1
1297641145376945165,2,1
1297643489314657659,8,3
1297663701875406439,2,1
1297680502185851727,3,2
1297683744505329405,1,1
1297691800876345046,1,1
1297693865930886127,9,3
1297703781469436875,9,3
1297708115940393722,1,1
1297712156075527900,4,2
1297720193754221354,3,2
1297720224194541396,2,1
1297721318163664571,1,1
1297729785740113578,1,1
1297738848147194267,9,3
1297808566262643632,1,1
1297810392514985111,1,1
1297871209126392731,2,1
1297883912887212604,3,2
1297912637246207997,1,1
1297969762733120597,12,4
1298271428391126430,5,3
1298290468385373779,3,2
1298303006473561909,2,1
1298310521400822745,3,2
1298312385500210044,2,1
1298327500765279540,1,1
1298341921710183174,11,4
1298343738848873581,5,3
1298352534969408208,1,1
1298375453270708593,3,2
1298389716931042739,12,4
1298390722977118642,6,3
1298509188329488667,6,3
1298514731540124989,13,4
1298630945602527918,2,1
1298637976430964497,1,1
1298643230013367793,3,2
1298800494129450419,23,5
1298895678167516311,8,3
1299020016424243858,2,1
1299044853491258612,16,4
1299057888328761999,4,2
1299059756451065397,4,2
1299067234471681983,2,1
1299067679551603248,12,4
1299088225717183607,1,1
1299097249741109078,4,2
1299108055197913304,5,3
1299160770855761814,3,2
1299161414815018478,14,4
1299166317692859806,3,2
1299222024512863702,28,5
1299237829288182967,2,1
1299251542928152624,4,2
1299264936086407844,11,4
1299271290479557092,15,4
1299300671775594550,1,1
1299345973540594404,1,1
1299360984629864294,2,1
1299370119148657144,12,4
1299390241122423393,4,2
1299392877555827157,4,2
1299395178945013052,5,3
1299397374823317169,3,2
1299399575629038435,3,2
1299400673711174838,3,2
1299404764509263850,1,1
1299720433126781360,4,2
1299732960582208884,3,2
1299758076864233114,17,4
1299765695629798772,5,3
1299773238285716343,1,1
1299775198549401733,7,3
1299778499026527163,7,3
1299781042948281334,3,2
1299820604788274085,7,3
1299839169460373923,1,1
1299848421476568556,2,1
1299863274150476550,1,1
1299868047208432420,1,1
1299882109614146552,2,1
1299891735998095155,2,1
1299895740750986471,11,4
1299904059874082487,4,2
1299907730006130934,2,1
1299907742178882026,8,3
1299912749794188802,1,1
1299916693153920581,3,2
1299965693415034023,3,2
1299968233903407406,6,3
1299969373489231635,2,1
1299972936694013426,2,1
1299976166255495191,3,2
1299979653991503025,1,1
1300043109806663732,20,4
1300050490510278325,2,1
1300118105008009078,7,3
1300122571971779734,1,1
1300194223549765217,2,1
1300220022642428179,16,4
1300451176491573514,17,4
1300488087695866721,1,1
1300495174525892451,3,2
1300498639348797692,7,3
1300502917679543016,1,1
1300512762499394775,17,4
1300518703296309140,2,1
1300524217883168842,19,4
1300532793446587597,27,5
1300568615433535201,6,3
1300570004984117362,2,1
1300570470769642402,4,2
1300573761805503161,14,4
1300682286592935307,2,1
1300743590086171803,1,1
1300930367866324609,3,2
1300935764230015725,1,1
1300939446662249068,3,2
1300942971359729450,2,1
1301001752315517137,9,3
1301003279391111085,17,4
1301227049777506556,7,3
1301228894469259064,6,3
1301261125085806204,10,4
1301297273883430318,7,3
1301303486614436261,2,1
1301313124948248382,3,2
1301318320161403841,2,1
1301319857370605075,1,1
1301321251846461589,3,2
1301325067712837283,2,1
1301329710992614880,7,3
1301335379739702166,7,3
1301354613087497119,13,4
1301358388162990686,11,4
1301402989926556819,12,4
1301444270410065247,2,1
1301447484016381868,14,4
1301474564898901868,4,2
1301479516291269541,18,4
1301566296094822681,20,4
1302094066885879343,12,4
1302110090556572965,1,1
1302113163220201086,25,5
1302137902308589946,4,2
1302166763381275768,19,4
1302275445018168562,36,5
1302276218490104286,13,4
1302277590220249166,5,3
1302306898725181535,16,4
1302320247044526013,1,1
1302328093026624366,2,1
1302371744697415222,6,3
1302393914192328033,1,1
1302683929401777457,11,4
1302688544852008407,6,3
1302692864107483574,8,3
1302717269268348797,23,5
1302740126775333037,4,2
1302758654395844561,7,3
1302768891285104594,14,4
1302803278891979262,3,2
1302820681556613639,5,3
1302830899525908987,2,1
1302877807425310216,1,1
1302937206303555927,3,2
1302941387846696588,3,2
1302960438073217987,1,1
1302970860799527858,2,1
1303043123259057559,16,4
1303047321799878468,4,2
1303054932312802907,1,1
1303060308703536786,3,2
1303119417976866962,11,4
1303126407063523003,12,4
1303376954164012971,1,1
1303426216486196996,5,3
1303433257068513996,23,5
1303441414942762028,12,4
1303484984142939125,2,1
1303490517294669764,5,3
1303498998749525975,2,1
1303533862591524812,11,4
1303544329429763634,2,1
1303548464345637287,2,1
1303554869614316677,15,4
1303599301475145721,2,1
1303604650826902383,1,1
1303685162168854466,3,2
1303697812469447480,1,1
1303708060227353640,1,1
1303710802234785425,31,5
1303722500633951148,9,3
1304110148203716087,7,3
1304120416290775500,15,4
1304134109426498430,9,3
1304207632491203907,6,3
1304212627854739979,13,4
1304217347981849344,3,2
1304270264776891761,19,4
1304305564966078328,15,4
1304389507489815991,18,4
1304396008781854496,1,1
1304573851210765798,20,4
1304575434978416990,5,3
1304870097098283365,7,3
1304895146449511850,4,2
1304923386761933030,10,4
1304968172906328678,17,4
1304983908792112006,23,5
1305001014452134211,5,3
1305027919143884111,27,5
1305053248718038859,1,1
1305122082543204900,10,4
1305145283424530561,9,3
1305200850685629367,1,1
1305310077794018195,21,4
1305558146490805494,25,5
1305592835989164810,1,1
1305604071073452821,2,1
1305610970411680508,4,2
1305664898673824804,5,3
1305667084415625693,7,3
1305712331125007604,4,2
1305721793493477614,4,2
1305724685019234362,21,4
1305762735566157839,25,5
1305796767311726888,1,1
1305919439949992236,1,1
1306089340114010948,12,4
1306284544232217195,4,2
1306328535490048219,8,3
1306330426342606688,21,4
1306339632629843412,4,2
1306389104325339879,2,1
1306475035881848476,21,4
1306487668934444543,13,4
1306495194219689433,20,4
1306498029149464192,10,4
1306552599725768881,2,1
1306665311044558706,1,1
1307127514842790460,15,4
1307160264519962006,12,4
1307195625696900425,2,1
1307204926245797495,1,1
1307214123458340245,33,5
1307231133036327785,15,4
1307262028787918812,4,2
1307378260430163849,22,5
1307749706432493207,1,1
1307784401745919803,24,5
1307788211187855772,15,4
1307790657914455377,12,4
1307891057192831020,2,1
1307924088061212333,4,2
1307969662253393836,7,3
1308094962516381497,2,1
1308149184361892768,5,3
1308159617093400816,8,3
1308188487608852929,6,3
1308487665758503083,1,1
1308602686102254499,10,4
1308650243425547760,14,4
1308669548865337851,38,5
1308738975222958749,2,1
1308829447796161828,1,1
1309295556940418818,9,3
1309309425324048511,2,1
1309342674541955137,4,2
1309409468354121519,13,4
1309902602699343574,15,4
1309905852406963305,9,3
1309954862978792395,32,5
1310056983849082726,1,1
1310162057544389163,4,2
1310163288022287975,5,3
1310224097165671323,17,4
1310230145933738904,5,3
1310237364345703415,29,5
1310681797307328350,3,2
1310684077813346270,1,1
1310812232908561259,14,4
1310855162067681314,4,2
1310907595806757783,10,4
1310909714396885629,5,3
1311341631426864717,2,1
1311353313762409511,6,3
1311445061888047102,6,3
1311459459587775593,1,1
1311462140658322649,6,3
1311468717436881486,4,2
1311482289330584841,1,1
1311732962179191041,37,5
1311990443339266145,1,1
1312027788280087252,1,1
1312170871052199774,6,3
1312190010239779014,1,1
1312246017463261537,12,4
1312284483115162762,2,1
1312299373520739581,4,2
1312541526413653052,7,3
1312781471639311586,18,4
1312845791668758289,24,5
1312855506700467928,5,3
1312858922685621366,1,1
1312861614662499007,4,2
1312865885136025286,2,1
1312871905492991554,10,4
1312881958157277453,2,1
1312894469062979696,12,4
1312894571215290389,10,4
1312898542221954804,26,5
1312898547471495745,19,4
1312900104340395269,8,3
1312901327994427525,28,5
1312904486223006727,19,4
1312906102117794612,15,4
1312937237003622677,1,1
1312944919572670243,4,2
1312998956988933127,6,3
1313044560908506582,24,5
1313139576334552771,1,1
1313146070588876494,26,5
1313201160896821905,1,1
1313565179654973118,2,1
1313590789181999139,40,5
1313669552581760468,10,4
1313689349563263089,22,5
1313696781099487736,9,3
1313710274998514434,12,4
1313715922928504583,32,5
1313728285898890279,10,4
1313729198620512594,10,4
1313749909085210138,11,4
1313759413756536540,21,4
1313825590431946815,13,4
1313862754800912163,10,4
1313869175052858052,5,3
1313873020771378771,10,4
1313875553220468121,1,1
1313877789731046597,2,1
1313880742548841160,2,1
1313884442800500950,9,3
1313886370367951369,15,4
1313887679728983383,1,1
1313890186300926972,15,4
1313892492729422408,18,4
1313894891259718868,3,2
1313898241034076285,1,1
1313903911861469022,9,3
1313932738046667156,30,5
1313960137612475615,1,1
1314292812528281652,7,3
1314385338616132685,1,1
1314426328513017590,5,3
1314430359515339917,10,4
1314445837786385771,1,1
1314448787289581623,14,4
1314454852547473127,12,4
1314460724817280658,25,5
1314461526872734081,18,4
1314530037255517277,6,3
1314533717816646241,11,4
1314538350402187208,1,1
1314570340000105953,1,1
1314642585690079702,1,1
1314654414524815770,3,2
1314728164976417942,31,5
